TURNO,NOME_TURNO,LINEA,PARTENZA,ARRIVO,DA
Pb0120,VINOVO-CARIGNANO,267,12:24,13:15,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea)
Pb0120,VINOVO-CARIGNANO,267,13:40,14:31,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol
Pe0010,TURNO 201 DI PEROSA,282,14:10,14:42,PEROSA ARG.-Pzza Terzo Alpini - PINEROLO - movicentro
Pe0010,TURNO 201 DI PEROSA,282,14:46,15:57,PINEROLO - movicentro - TORINO - Autostazione c.so Bolzano
Pe0010,TURNO 201 DI PEROSA,282,18:03,19:14,TORINO - Autostazione c.so Bolzano - PINEROLO - movicentro
Pe0010,TURNO 201 DI PEROSA,282,20:33,21:05,PINEROLO - movicentro - PEROSA ARG.-Pzza Terzo Alpini
Pe0010,TURNO 201 DI PEROSA,303,21:20,21:35,PERRERO - PEROSA ARG.-Pzza Terzo Alpini
Pe0010,TURNO 201 DI PEROSA,275,21:35,21:55,PEROSA ARG.-Pzza Terzo Alpini - Villar Perosa Stabilimento SKF
Pe0010,TURNO 201 DI PEROSA,275,22:25,22:40,Villar Perosa Stabilimento SKF - PEROSA ARG.-Pzza Terzo Alpini
Pe0010,TURNO 201 DI PEROSA,303,22:45,23:00,PEROSA ARG.-Pzza Terzo Alpini - PERRERO
Pe0020,TURNO 2O2 DI PEROSA,275,04:50,05:20,FENESTRELLE - Via Nazionale - PEROSA ARG.-Pzza Terzo Alpini
Pe0020,TURNO 2O2 DI PEROSA,275,05:30,00:10,PEROSA ARG.-Pzza Terzo Alpini - Villar Perosa Stabilimento SKF
Pe0020,TURNO 2O2 DI PEROSA,275,05:35,05:50,Villar Perosa Stabilimento SKF - PEROSA ARG.-Pzza Terzo Alpini
Pe0020,TURNO 2O2 DI PEROSA,282,05:50,06:22,PEROSA ARG.-Pzza Terzo Alpini - PINEROLO - movicentro
Pe0020,TURNO 2O2 DI PEROSA,282,06:26,07:37,PINEROLO - movicentro - TORINO - Autostazione c.so Bolzano
Pe0020,TURNO 2O2 DI PEROSA,282,08:03,09:20,TORINO - Autostazione c.so Bolzano - PINEROLO - Piazza Cavour
Pe0020,TURNO 2O2 DI PEROSA,282,09:20,09:50,PINEROLO - Piazza Cavour - PEROSA ARG.-Pzza Terzo Alpini
Pe0020,TURNO 2O2 DI PEROSA,275,12:50,13:20,PEROSA ARG.-Pzza Terzo Alpini - FENESTRELLE - Via Nazionale
Pe0020,TURNO 2O2 DI PEROSA,282,13:40,14:10,FENESTRELLE - Via Nazionale - PEROSA ARG.-Pzza Terzo Alpini
Pe0030,TURNO 203 DI PEROSA,275,07:10,07:40,PEROSA ARG.-Pzza Terzo Alpini - PINEROLO - movicentro
Pe0030,TURNO 203 DI PEROSA,275,07:48,08:20,PINEROLO - movicentro - PEROSA ARG.-Pzza Terzo Alpini
Pe0030,TURNO 203 DI PEROSA,275,08:20,09:30,PEROSA ARG.-Pzza Terzo Alpini - SESTRIERE - parcheggio
Pe0030,TURNO 203 DI PEROSA,285,09:30,10:15,SESTRIERE - parcheggio - OULX - Stazione FS
Pe0030,TURNO 203 DI PEROSA,285,11:45,12:30,OULX - Stazione FS - SESTRIERE - parcheggio
Pe0030,TURNO 203 DI PEROSA,275,12:30,13:40,SESTRIERE - parcheggio - PEROSA ARG.-Pzza Terzo Alpini
Pe0030,TURNO 203 DI PEROSA,500,14:10,,PEROSA ARG.-Pzza Terzo Alpini - DUBBIONE - via Nazionale fr
Pe0030,TURNO 203 DI PEROSA,500,14:25,,DUBBIONE - via Nazionale fr 21 - PEROSA ARG.-Pzza Terzo Alpini
Pe0030,TURNO 203 DI PEROSA,275,17:00,17:15,Villar Perosa Stabilimento SKF - PEROSA ARG.-Pzza Terzo Alpini
Pe0030,TURNO 203 DI PEROSA,275,17:20,17:44,PEROSA ARG.-Pzza Terzo Alpini - FENESTRELLE - Via Nazionale
Pe0030,TURNO 203 DI PEROSA,275,17:45,18:15,FENESTRELLE - Via Nazionale - PEROSA ARG.-Pzza Terzo Alpini
Pe0040,TURNO 204 DI PEROSA,282,04:50,05:22,PEROSA ARG.-Pzza Terzo Alpini - PINEROLO - movicentro
Pe0040,TURNO 204 DI PEROSA,282,05:26,06:37,PINEROLO - movicentro - TORINO - Autostazione c.so Bolzano
Pe0040,TURNO 204 DI PEROSA,282,06:53,08:10,TORINO - Autostazione c.so Bolzano - PINEROLO - Piazza Cavour
Pe0040,TURNO 204 DI PEROSA,275,08:10,08:40,PINEROLO - Piazza Cavour - PEROSA ARG.-Pzza Terzo Alpini
Pe0040,TURNO 204 DI PEROSA,500,11:40,12:00,PEROSA ARG.-Pzza Terzo Alpini - Villar Perosa - p.zza Mercato
Pe0040,TURNO 204 DI PEROSA,500,12:00,12:20,Villar Perosa - p.zza Mercato - PEROSA ARG.-Pzza Terzo Alpini
Pe0040,TURNO 204 DI PEROSA,303,13:20,13:35,PERRERO - PEROSA ARG.-Pzza Terzo Alpini
Pe0040,TURNO 204 DI PEROSA,275,13:45,00:10,PEROSA ARG.-Pzza Terzo Alpini - VIL - Boge
Pe0040,TURNO 204 DI PEROSA,275,14:10,14:25,VIL - Boge - PEROSA ARG.-Pzza Terzo Alpini
Pe0040,TURNO 204 DI PEROSA,303,14:30,14:45,PEROSA ARG.-Pzza Terzo Alpini - PERRERO
Pe0050,TURNO 205 DI PEROSA,303,06:20,06:50,PERRERO - PRALI GHIGO
Pe0050,TURNO 205 DI PEROSA,303,06:50,07:35,PRALI GHIGO - PEROSA ARG.-Pzza Terzo Alpini
Pe0050,TURNO 205 DI PEROSA,303,11:25,11:39,PEROSA ARG.-Pzza Terzo Alpini - PERRERO
Pe0050,TURNO 205 DI PEROSA,303,12:20,12:35,PERRERO - PEROSA ARG.-Pzza Terzo Alpini
Pe0050,TURNO 205 DI PEROSA,275,12:40,13:12,PEROSA ARG.-Pzza Terzo Alpini - PINEROLO - movicentro
Pe0050,TURNO 205 DI PEROSA,275,13:16,14:19,PINEROLO - movicentro - TORINO - Autostazione c.so Bolzano
Pe0050,TURNO 205 DI PEROSA,275,15:11,16:20,TORINO - Autostazione c.so Bolzano - PINEROLO - Piazza Cavour
Pe0050,TURNO 205 DI PEROSA,275,16:48,16:50,PINEROLO - movicentro - PINEROLO - Piazza Cavour
Pe0050,TURNO 205 DI PEROSA,275,16:50,17:20,PINEROLO - Piazza Cavour - PEROSA ARG.-Pzza Terzo Alpini
Pe0070,TURNO 207 DI PEROSA,275,05:40,06:12,PEROSA ARG.-Pzza Terzo Alpini - PINEROLO - movicentro
Pe0070,TURNO 207 DI PEROSA,275,06:16,07:19,PINEROLO - movicentro - TORINO - Autostazione c.so Bolzano
Pe0070,TURNO 207 DI PEROSA,275,07:41,08:44,TORINO - Autostazione c.so Bolzano - PINEROLO - movicentro
Pe0070,TURNO 207 DI PEROSA,282,09:46,10:57,PINEROLO - movicentro - TORINO - Autostazione c.so Bolzano
Pe0070,TURNO 207 DI PEROSA,275,12:41,13:44,TORINO - Autostazione c.so Bolzano - PINEROLO - movicentro
Pe0070,TURNO 207 DI PEROSA,275,13:48,14:20,PINEROLO - movicentro - PEROSA ARG.-Pzza Terzo Alpini
Pe0080,TURNO 208 DI PEROSA,282,00:18,00:50,PINEROLO - movicentro - PEROSA ARG.-Pzza Terzo Alpini
Pe0080,TURNO 208 DI PEROSA,275,16:40,00:10,PEROSA ARG.-Pzza Terzo Alpini - Villar Perosa-Via Nazionale-SP Sestriere
Pe0080,TURNO 208 DI PEROSA,275,17:00,17:27,Villar Perosa - Stabilimento TEKFOR A - Pinerolo Bivio Sede SAPAV
Pe0080,TURNO 208 DI PEROSA,278,17:40,18:20,PINEROLO - Piazza Cavour - CERCENASCO - v. Reg.Margherita
Pe0080,TURNO 208 DI PEROSA,278,18:25,19:10,CERCENASCO - v. Reg.Margherita - PINEROLO - Piazza Cavour
Pe0080,TURNO 208 DI PEROSA,282,19:18,19:50,PINEROLO - movicentro - PEROSA ARG.-Pzza Terzo Alpini
Pe0080,TURNO 208 DI PEROSA,282,21:10,21:42,PEROSA ARG.-Pzza Terzo Alpini - PINEROLO - movicentro
Pe0080,TURNO 208 DI PEROSA,282,21:46,22:57,PINEROLO - movicentro - TORINO - Autostazione c.so Bolzano
Pe0080,TURNO 208 DI PEROSA,282,23:03,00:14,TORINO - Autostazione c.so Bolzano - PINEROLO - movicentro
Pe0090,TURNO 209 DI PEROSA,282,12:10,12:40,PEROSA ARG.-Pzza Terzo Alpini - PINEROLO - Piazza Cavour
Pe0090,TURNO 209 DI PEROSA,282,12:40,13:57,PINEROLO - Piazza Cavour - TORINO - Autostazione c.so Bolzano
Pe0090,TURNO 209 DI PEROSA,275,14:41,15:50,TORINO - Autostazione c.so Bolzano - PINEROLO - Piazza Cavour
Pe0090,TURNO 209 DI PEROSA,282,17:16,18:40,PINEROLO - movicentro - TORINO - Autostazione c.so Bolzano
Pe0090,TURNO 209 DI PEROSA,275,18:41,19:44,TORINO - Autostazione c.so Bolzano - PINEROLO - movicentro
Pe0090,TURNO 209 DI PEROSA,275,19:48,20:20,PINEROLO - movicentro - PEROSA ARG.-Pzza Terzo Alpini
Pe0110,TURNO 211 DI PEROSA,275,14:48,15:19,PINEROLO - movicentro - PER - V. Nazionale 6 (Deposito Ex Sapav)
Pe0110,TURNO 211 DI PEROSA,275,15:20,00:01,PER - V. Nazionale 6 (Deposito Ex Sapav) - PEROSA ARG.-Pzza Terzo Alpini
Pe0110,TURNO 211 DI PEROSA,275,15:20,16:30,PEROSA ARG.-Pzza Terzo Alpini - SESTRIERE - parcheggio
Pe0110,TURNO 211 DI PEROSA,285,17:30,18:20,SESTRIERE - parcheggio - OULX - Stazione FS
Pe0110,TURNO 211 DI PEROSA,285,18:45,19:30,OULX - Stazione FS - SESTRIERE - parcheggio
Pe0110,TURNO 211 DI PEROSA,275,19:30,20:10,SESTRIERE - parcheggio - FENESTRELLE - Via Nazionale
Pe0110,TURNO 211 DI PEROSA,275,20:10,20:40,FENESTRELLE - Via Nazionale - PEROSA ARG.-Pzza Terzo Alpini
Pe0110,TURNO 211 DI PEROSA,275,20:40,21:12,PEROSA ARG.-Pzza Terzo Alpini - PINEROLO - movicentro
Pe0110,TURNO 211 DI PEROSA,282,21:18,21:50,PINEROLO - movicentro - PEROSA ARG.-Pzza Terzo Alpini
Pe0120,TURNO 212 DI PEROSA,275,05:20,05:35,PEROSA ARG.-Pzza Terzo Alpini - Villar Perosa Stabilimento SKF
Pe0120,TURNO 212 DI PEROSA,275,06:10,06:40,FENESTRELLE - Via Nazionale - PEROSA ARG.-Pzza Terzo Alpini
Pe0120,TURNO 212 DI PEROSA,275,06:40,07:03,PEROSA ARG.-Pzza Terzo Alpini - PIN - Via Giustetto-Via Polliotti
Pe0120,TURNO 212 DI PEROSA,275,07:05,08:08,PIN - Via Giustetto-Via Polliotti - TORINO - Autostazione c.so Bolzano
Pe0120,TURNO 212 DI PEROSA,282,09:03,10:14,TORINO - Autostazione c.so Bolzano - PINEROLO - movicentro
Pe0120,TURNO 212 DI PEROSA,282,10:18,10:50,PINEROLO - movicentro - PEROSA ARG.-Pzza Terzo Alpini
Pe0120,TURNO 212 DI PEROSA,303,13:25,14:03,PEROSA ARG.-Pzza Terzo Alpini - PRALI GHIGO
Pe0120,TURNO 212 DI PEROSA,303,14:10,14:55,PRALI GHIGO - PEROSA ARG.-Pzza Terzo Alpini
Pe0120,TURNO 212 DI PEROSA,303,15:40,15:55,PEROSA ARG.-Pzza Terzo Alpini - PERRERO
Pe0130,TURNO 213 DI PEROSA,275,15:40,16:12,PEROSA ARG.-Pzza Terzo Alpini - PINEROLO - movicentro
Pe0130,TURNO 213 DI PEROSA,275,16:16,17:19,PINEROLO - movicentro - TORINO - Autostazione c.so Bolzano
Pe0130,TURNO 213 DI PEROSA,275,17:30,18:34,TORINO - Autostazione c.so Bolzano - PIN - Via Giustetto-Via Polliotti
Pe0130,TURNO 213 DI PEROSA,275,18:36,18:56,PIN - Via Giustetto-Via Polliotti - PEROSA ARG.-Pzza Terzo Alpini
Pe0130,TURNO 213 DI PEROSA,282,20:10,20:40,PEROSA ARG.-Pzza Terzo Alpini - PINEROLO - Piazza Cavour
Pe0130,TURNO 213 DI PEROSA,282,20:40,21:57,PINEROLO - Piazza Cavour - TORINO - Autostazione c.so Bolzano
Pe0130,TURNO 213 DI PEROSA,282,22:03,23:20,TORINO - Autostazione c.so Bolzano - PINEROLO - Piazza Cavour
Pe0130,TURNO 213 DI PEROSA,282,23:20,23:50,PINEROLO - Piazza Cavour - PEROSA ARG.-Pzza Terzo Alpini
Pe0140,TURNO 214 DI PEROSA,275,06:50,07:20,PEROSA ARG.-Pzza Terzo Alpini - FENESTRELLE - Via Nazionale
Pe0140,TURNO 214 DI PEROSA,282,07:40,08:42,FENESTRELLE - Via Nazionale - PINEROLO - movicentro
Pe0140,TURNO 214 DI PEROSA,275,08:48,09:20,PINEROLO - movicentro - PEROSA ARG.-Pzza Terzo Alpini
Pe0140,TURNO 214 DI PEROSA,275,13:40,14:10,PEROSA ARG.-Pzza Terzo Alpini - PINEROLO - Piazza Cavour
Pe0140,TURNO 214 DI PEROSA,275,14:10,15:19,PINEROLO - Piazza Cavour - TORINO - Autostazione c.so Bolzano
Pe0140,TURNO 214 DI PEROSA,282,16:03,17:20,TORINO - Autostazione c.so Bolzano - PINEROLO - Piazza Cavour
Pe0140,TURNO 214 DI PEROSA,275,17:20,17:50,PINEROLO - Piazza Cavour - PEROSA ARG.-Pzza Terzo Alpini
Pe0150,TURNO 215 DI PEROSA,303,05:10,05:25,PERRERO - PEROSA ARG.-Pzza Terzo Alpini
Pe0150,TURNO 215 DI PEROSA,275,05:25,05:40,PEROSA ARG.-Pzza Terzo Alpini - VIL - Boge
Pe0150,TURNO 215 DI PEROSA,275,06:05,06:25,Villar Perosa Stabilimento SKF - SAN SECONDO bivio BIMA
Pe0150,TURNO 215 DI PEROSA,284,06:25,06:45,SAN SECONDO bivio BIMA - TORRE PELLICE
Pe0150,TURNO 215 DI PEROSA,284,06:50,07:10,TORRE PELLICE - Bivio Bima
Pe0150,TURNO 215 DI PEROSA,275,07:10,07:30,Bivio Bima - Villar Perosa Stabilimento SKF
Pe0150,TURNO 215 DI PEROSA,282,10:10,10:42,PEROSA ARG.-Pzza Terzo Alpini - PINEROLO - movicentro
Pe0150,TURNO 215 DI PEROSA,282,10:46,11:57,PINEROLO - movicentro - TORINO - Autostazione c.so Bolzano
Pe0150,TURNO 215 DI PEROSA,282,13:03,14:14,TORINO - Autostazione c.so Bolzano - PINEROLO - movicentro
Pe0150,TURNO 215 DI PEROSA,282,14:18,14:50,PINEROLO - movicentro - PEROSA ARG.-Pzza Terzo Alpini
Pe0160,TURNO 216 DI PEROSA,275,13:20,14:30,PEROSA ARG.-Pzza Terzo Alpini - SESTRIERE - parcheggio
Pe0160,TURNO 216 DI PEROSA,285,14:30,15:15,SESTRIERE - parcheggio - OULX - Stazione FS
Pe0160,TURNO 216 DI PEROSA,285,16:45,17:30,OULX - Stazione FS - SESTRIERE - parcheggio
Pe0160,TURNO 216 DI PEROSA,275,17:30,18:40,SESTRIERE - parcheggio - PEROSA ARG.-Pzza Terzo Alpini
Pe0160,TURNO 216 DI PEROSA,284,21:10,21:55,PEROSA ARG.-Pzza Terzo Alpini - AIRASCA - stabilimento SKF
Pe0160,TURNO 216 DI PEROSA,284,22:30,23:15,AIRASCA - stabilimento SKF - PEROSA ARG.-Pzza Terzo Alpini
Pe0170,TURNO 217 DI PEROSA,282,04:20,04:45,PEROSA ARG.-Pzza Terzo Alpini - PINEROLO - Piazza Cavour
Pe0170,TURNO 217 DI PEROSA,282,04:45,05:51,PINEROLO - Piazza Cavour - TORINO - Autostazione c.so Bolzano
Pe0170,TURNO 217 DI PEROSA,275,06:41,07:44,TORINO - Autostazione c.so Bolzano - PINEROLO - movicentro
Pe0170,TURNO 217 DI PEROSA,282,08:10,09:27,PINEROLO - Piazza Cavour - TORINO - Autostazione c.so Bolzano
Pe0170,TURNO 217 DI PEROSA,275,09:41,10:50,TORINO - Autostazione c.so Bolzano - PINEROLO - Piazza Cavour
Pe0170,TURNO 217 DI PEROSA,275,10:50,11:20,PINEROLO - Piazza Cavour - PEROSA ARG.-Pzza Terzo Alpini
Pe0190,TURNO 219 DI PEROSA,275,05:50,07:00,PEROSA ARG.-Pzza Terzo Alpini - SESTRIERE - parcheggio
Pe0190,TURNO 219 DI PEROSA,285,07:00,07:45,SESTRIERE - parcheggio - OULX - Stazione FS
Pe0190,TURNO 219 DI PEROSA,285,08:45,09:30,OULX - Stazione FS - SESTRIERE - parcheggio
Pe0190,TURNO 219 DI PEROSA,275,09:30,10:40,SESTRIERE - parcheggio - PEROSA ARG.-Pzza Terzo Alpini
Pe0190,TURNO 219 DI PEROSA,275,10:40,11:12,PEROSA ARG.-Pzza Terzo Alpini - PINEROLO - movicentro
Pe0190,TURNO 219 DI PEROSA,282,11:18,11:50,PINEROLO - movicentro - PEROSA ARG.-Pzza Terzo Alpini
Pe0190,TURNO 219 DI PEROSA,303,12:35,13:14,PEROSA ARG.-Pzza Terzo Alpini - PRALI GHIGO
Pe0190,TURNO 219 DI PEROSA,303,13:45,14:27,PRALI GHIGO - PEROSA ARG.-Pzza Terzo Alpini
Pe0210,TURNO 221 DI PEROSA,275,16:10,16:40,PEROSA ARG.-Pzza Terzo Alpini - PINEROLO - Piazza Cavour
Pe0210,TURNO 221 DI PEROSA,282,16:40,18:15,PINEROLO - Piazza Cavour - TORINO - Autostazione c.so Bolzano
Pe0210,TURNO 221 DI PEROSA,282,18:33,19:44,TORINO - Autostazione c.so Bolzano - PINEROLO - movicentro
Pe0210,TURNO 221 DI PEROSA,901,19:50,20:25,PINEROLO - movicentro - TORRE PELLICE
Pe0210,TURNO 221 DI PEROSA,284,21:10,21:30,TORRE PELLICE - Bivio Bima
Pe0210,TURNO 221 DI PEROSA,275,21:30,21:50,Bivio Bima - Villar Perosa - Stabilimento TEKFOR A
Pe0210,TURNO 221 DI PEROSA,275,22:25,23:05,VIL - Boge - FENESTRELLE - Via Nazionale
Pe0220,TURNO 222 DI PEROSA,275,06:00,06:40,Villar Perosa - Stabilimento TEKFOR B - FENESTRELLE - Via Nazionale
